899, 12:14:43, 0, 0.000000, 0.000000, 0.00, 85521.25, 14.69, 15.50, 2, 4, 4, 0
906, 12:14:49, 0, 0.000000, 0.000000, 0.00, 85523.50, 14.63, 15.50, 8, 6, 10, 0
912, 12:14:56, 0, 0.000000, 0.000000, 0.00, 85521.75, 14.56, 15.50, 4, 2, 6, 0
919, 12:15:2, 0, 0.000000, 0.000000, 0.00, 85523.00, 14.50, 15.50, 4, 2, 2, 2
925, 12:15:9, 0, 0.000000, 0.000000, 0.00, 85524.75, 14.50, 15.00, 6, 8, 8, 0
932, 12:15:15, 0, 0.000000, 0.000000, 0.00, 85522.50, 14.44, 15.00, 0, 6, 2, 0
938, 12:15:22, 0, 0.000000, 0.000000, 0.00, 85521.75, 14.38, 15.00, 4, 2, 2, 0
945, 12:15:28, 0, 0.000000, 0.000000, 0.00, 85521.50, 14.31, 15.00, 4, 4, 6, 2
951, 12:15:35, 0, 0.000000, 0.000000, 0.00, 85517.50, 14.25, 15.00, 6, 6, 2, 0
958, 12:15:41, 0, 0.000000, 0.000000, 0.00, 85515.25, 14.19, 15.00, 0, 0, 2, 0
964, 12:15:48, 0, 0.000000, 0.000000, 0.00, 85516.50, 14.13, 15.00, 6, 4, 4, 0
971, 12:15:54, 0, 0.000000, 0.000000, 0.00, 85515.75, 14.06, 15.00, 6, 2, 4, 2
977, 12:16:1, 0, 0.000000, 0.000000, 0.00, 85514.00, 14.00, 14.50, 6, 8, 0, 2
984, 12:16:7, 0, 0.000000, 0.000000, 0.00, 85517.75, 14.00, 14.50, 6, 0, 10, 0
990, 12:16:14, 0, 0.000000, 0.000000, 0.00, 85518.75, 13.94, 14.50, 2, 2, 2, 0
997, 12:16:20, 0, 0.000000, 0.000000, 0.00, 85518.00, 13.88, 14.50, 4, 0, 2, 0
1003, 12:16:27, 0, 0.000000, 0.000000, 0.00, 85511.75, 13.81, 14.50, 6, 6, 4, 0
1010, 12:16:33, 0, 0.000000, 0.000000, 0.00, 85511.75, 13.75, 14.50, 2, 6, 8, 4
1016, 12:16:40, 0, 0.000000, 0.000000, 0.00, 85508.00, 13.69, 14.50, 2, 10, 10, 2
1023, 12:16:46, 0, 0.000000, 0.000000, 0.00, 85503.50, 13.63, 14.50, 8, 10, 12, 4
1029, 12:16:53, 0, 0.000000, 0.000000, 0.00, 85507.50, 13.56, 14.50, 2, 6, 8, 0
1036, 12:16:59, 0, 0.000000, 0.000000, 0.00, 85504.75, 13.50, 14.00, 4, 12, 6, 2
1042, 12:17:6, 0, 0.000000, 0.000000, 0.00, 85507.00, 13.50, 14.00, 0, 2, 2, 0
1049, 12:17:12, 0, 0.000000, 0.000000, 0.00, 85503.50, 13.38, 14.00, 6, 4, 4, 2
1055, 12:17:19, 0, 0.000000, 0.000000, 0.00, 85503.00, 13.38, 14.00, 2, 12, 6, 2
1062, 12:17:25, 0, 0.000000, 0.000000, 0.00, 85501.00, 13.31, 14.00, 4, 0, 2, 0
1068, 12:17:32, 0, 0.000000, 0.000000, 0.00, 85499.50, 13.25, 14.00, 4, 0, 2, 0
1075, 12:17:38, 0, 0.000000, 0.000000, 0.00, 85498.50, 13.19, 14.00, 4, 4, 2, 2
1081, 12:17:45, 0, 0.000000, 0.000000, 0.00, 85497.00, 13.13, 13.50, 4, 2, 2, 0
1088, 12:17:51, 0, 0.000000, 0.000000, 0.00, 85499.25, 13.06, 13.50, 8, 4, 8, 2
1094, 12:17:58, 0, 0.000000, 0.000000, 0.00, 85498.25, 13.00, 13.50, 4, 0, 6, 0
1101, 12:18:4, 0, 0.000000, 0.000000, 0.00, 85505.25, 12.94, 13.50, 2, 4, 0, 0
1107, 12:18:11, 0, 0.000000, 0.000000, 0.00, 85503.00, 12.88, 13.50, 0, 6, 2, 0
1114, 12:18:17, 0, 0.000000, 0.000000, 0.00, 85506.00, 12.81, 13.50, 4, 0, 10, 0
1120, 12:18:24, 0, 0.000000, 0.000000, 0.00, 85502.25, 12.75, 13.50, 2, 4, 2, 0
1127, 12:18:30, 0, 0.000000, 0.000000, 0.00, 85500.75, 12.69, 13.50, 2, 0, 2, 0
1133, 12:18:37, 0, 0.000000, 0.000000, 0.00, 85505.25, 12.63, 13.50, 6, 0, 4, 0
