3726, 17:45:56, 8, 42.414234, -104.142060, 44086.61, 17212.50, 14.00, -13.50, -49.94, 201, 182, 157, 38
3743, 17:46:13, 8, 42.415478, -104.135800, 44300.52, 17073.00, 13.88, -14.00, -49.94, 175, 208, 167, 36
3760, 17:46:30, 8, 42.416695, -104.129750, 44497.38, 16929.00, 13.69, -14.00, -50.13, 187, 166, 171, 34
3777, 17:46:47, 8, 42.417782, -104.123160, 44716.54, 16803.00, 13.56, -14.50, -50.44, 207, 189, 192, 33
3794, 17:47:4, 8, 42.418659, -104.117170, 44920.61, 16629.75, 13.44, -14.50, -50.63, 191, 199, 219, 38
3811, 17:47:21, 8, 42.419704, -104.111190, 45088.91, 16489.25, 13.31, -14.50, -50.81, 192, 180, 166, 35
3828, 17:47:38, 8, 42.420906, -104.105310, 45243.77, 16348.75, 13.19, -15.00, -51.00, 179, 173, 200, 29
3845, 17:47:55, 8, 42.422123, -104.099360, 45409.45, 16211.75, 13.06, -15.00, -51.19, 189, 180, 198, 34
3862, 17:48:12, 8, 42.423405, -104.093340, 45544.95, 16067.75, 12.94, -15.00, -51.31, 201, 202, 175, 37
3879, 17:48:29, 8, 42.424664, -104.087150, 45706.36, 15929.00, 12.81, -15.50, -51.50, 199, 180, 200, 24
3896, 17:48:46, 8, 42.425961, -104.080910, 45850.39, 15799.25, 12.69, -15.50, -51.50, 191, 198, 198, 35
3913, 17:49:3, 8, 42.427437, -104.074710, 45988.19, 15687.75, 12.63, -15.50, -51.63, 207, 219, 207, 35
3930, 17:49:20, 8, 42.428562, -104.068660, 46152.89, 15567.50, 12.44, -16.00, -51.81, 188, 205, 188, 32
3947, 17:49:37, 8, 42.429703, -104.062580, 46297.57, 15449.75, 12.31, -16.00, -51.88, 195, 208, 187, 28
3964, 17:49:54, 8, 42.430950, -104.056320, 46455.38, 15338.00, 12.19, -16.00, -52.06, 204, 226, 202, 31
3981, 17:50:11, 8, 42.432377, -104.050060, 46621.39, 15225.00, 12.06, -16.50, -52.06, 202, 189, 191, 32
3998, 17:50:28, 8, 42.433586, -104.043820, 46788.06, 15106.00, 11.94, -16.50, -52.25, 180, 214, 237, 26
4015, 17:50:45, 8, 42.434551, -104.037480, 46937.99, 14993.50, 11.81, -16.50, -52.31, 217, 231, 204, 37
4032, 17:51:2, 8, 42.435394, -104.031150, 47111.55, 14885.25, 11.75, -17.00, -52.31, 196, 172, 191, 35
4049, 17:51:19, 8, 42.436035, -104.025080, 47301.18, 14770.75, 11.56, -17.00, -52.25, 216, 202, 205, 34
4066, 17:51:36, 8, 42.436676, -104.019000, 47492.45, 14649.75, 11.50, -17.00, -52.44, 191, 196, 220, 29
4083, 17:51:53, 8, 42.436932, -104.013790, 47720.14, 14517.00, 11.38, -17.50, -52.50, 216, 209, 208, 29
4100, 17:52:10, 8, 42.437145, -104.008230, 47896.32, 14404.75, 11.25, -17.50, -52.44, 216, 196, 184, 34
4117, 17:52:27, 8, 42.437542, -104.002640, 48070.54, 14284.50, 11.06, -17.50, -52.31, 213, 215, 201, 35
4134, 17:52:44, 8, 42.437988, -103.996890, 48271.00, 14148.25, 11.00, -17.50, -52.50, 218, 224, 200, 42
4151, 17:53:1, 8, 42.438385, -103.991350, 48490.16, 14038.50, 10.88, -18.00, -52.69, 210, 206, 197, 34
4168, 17:53:18, 8, 42.439182, -103.985440, 48724.08, 13905.00, 10.75, -18.00, -53.00, 221, 186, 208, 29
4185, 17:53:35, 8, 42.439747, -103.979570, 48906.17, 13793.00, 10.63, -18.00, -53.13, 204, 219, 215, 44
4202, 17:53:52, 8, 42.440212, -103.973610, 49073.16, 13663.50, 10.44, -18.50, -53.25, 244, 225, 216, 40
4219, 17:54:9, 8, 42.440624, -103.967770, 49232.29, 13538.25, 10.31, -18.50, -53.19, 215, 239, 211, 46
4236, 17:54:26, 8, 42.441265, -103.962020, 49407.81, 13427.25, 10.25, -18.50, -53.25, 233, 247, 248, 54
4253, 17:54:43, 8, 42.441719, -103.956180, 49609.25, 13301.50, 10.06, -18.50, -53.25, 218, 205, 255, 41
4270, 17:55:0, 8, 42.442242, -103.950390, 49795.27, 13181.00, 10.00, -19.00, -53.38, 238, 241, 247, 46
4287, 17:55:17, 8, 42.442600, -103.944760, 49974.08, 13064.75, 9.81, -19.00, -53.19, 205, 219, 210, 27
4304, 17:55:34, 8, 42.442780, -103.939450, 50192.26, 12961.25, 9.75, -19.00, -53.44, 225, 214, 228, 31
4321, 17:55:51, 8, 42.443142, -103.934320, 50392.06, 12841.50, 9.56, -19.50, -53.63, 203, 211, 244, 37
4338, 17:56:8, 8, 42.443562, -103.929390, 50619.75, 12735.50, 9.44, -19.50, -53.81, 226, 210, 208, 22
4355, 17:56:25, 8, 42.444103, -103.924640, 50833.99, 12609.75, 9.31, -19.50, -53.94, 240, 235, 241, 38
4372, 17:56:42, 8, 42.444695, -103.920360, 51046.26, 12489.00, 9.19, -19.50, -53.94, 230, 244, 245, 44
4389, 17:56:59, 8, 42.445541, -103.915960, 51258.53, 12382.50, 9.13, -20.00, -53.94, 235, 227, 225, 42
4406, 17:57:16, 8, 42.446228, -103.911350, 51461.61, 12268.00, 9.00, -20.00, -54.00, 208, 220, 255, 44
4423, 17:57:33, 8, 42.447079, -103.906940, 51654.53, 12132.25, 8.81, -20.00, -53.88, 239, 239, 214, 40
4440, 17:57:50, 8, 42.447968, -103.902130, 51829.39, 12012.25, 8.75, -20.00, -53.69, 223, 227, 221, 41
4457, 17:58:7, 8, 42.448605, -103.897270, 52021.00, 11904.25, 8.56, -20.00, -53.63, 214, 250, 237, 30
4474, 17:58:24, 8, 42.449085, -103.892610, 52221.45, 11790.50, 8.44, -20.50, -53.50, 235, 235, 250, 50
4491, 17:58:41, 8, 42.449257, -103.888240, 52412.73, 11686.75, 8.38, -20.50, -53.19, 229, 238, 262, 46
4508, 17:58:58, 8, 42.449219, -103.883960, 52582.02, 11589.25, 8.25, -20.50, -52.81, 280, 232, 254, 32
4525, 17:59:15, 8, 42.449150, -103.879730, 52761.81, 11488.75, 8.13, -20.50, -52.56, 242, 254, 222, 41
4542, 17:59:32, 8, 42.449150, -103.875800, 52942.59, 11371.25, 8.00, -21.00, -52.25, 220, 254, 238, 43
4559, 17:59:49, 8, 42.449104, -103.871810, 53102.36, 11276.25, 7.88, -21.00, -52.19, 214, 254, 251, 47
4576, 18:0:6, 8, 42.449059, -103.867960, 53300.86, 11173.25, 7.75, -21.00, -52.13, 231, 248, 236, 39
4593, 18:0:23, 8, 42.449108, -103.864290, 53501.97, 11067.00, 7.63, -21.00, -52.25, 247, 264, 253, 46
4610, 18:0:40, 8, 42.449306, -103.860810, 53720.80, 10979.50, 7.50, -21.00, -52.25, 254, 243, 252, 43
4627, 18:0:57, 8, 42.449848, -103.857770, 53940.95, 10873.50, 7.38, -21.00, -52.38, 237, 240, 225, 51
4644, 18:1:14, 8, 42.450520, -103.854900, 54160.11, 10781.00, 7.25, -21.50, -52.56, 244, 259, 222, 38
4661, 18:1:31, 7, 42.451481, -103.852140, 54354.00, 10676.50, 7.13, -21.50, -52.63, 245, 254, 259, 43
4678, 18:1:48, 8, 42.452492, -103.849330, 54533.80, 10583.00, 7.00, -21.50, -52.56, 254, 254, 239, 42
4695, 18:2:5, 8, 42.453590, -103.846630, 54713.91, 10498.75, 6.88, -21.50, -52.56, 260, 262, 246, 44
4712, 18:2:22, 8, 42.454807, -103.844050, 54915.68, 10387.00, 6.75, -21.50, -52.56, 246, 261, 259, 45
4729, 18:2:39, 8, 42.456059, -103.841230, 55098.43, 10277.75, 6.63, -21.50, -52.63, 245, 241, 232, 43
4746, 18:2:56, 8, 42.457073, -103.837920, 55305.12, 10190.00, 6.50, -21.50, -52.63, 240, 237, 255, 39
4763, 18:3:13, 8, 42.457989, -103.834410, 55533.14, 10081.25, 6.38, -22.00, -52.56, 262, 251, 239, 34
4780, 18:3:30, 8, 42.458546, -103.830990, 55715.88, 9993.75, 6.25, -22.00, -52.50, 227, 230, 246, 41
4797, 18:3:47, 8, 42.458893, -103.827320, 55922.90, 9904.25, 6.13, -22.00, -52.69, 244, 244, 249, 35
4814, 18:4:4, 8, 42.459175, -103.823590, 56141.41, 9807.25, 6.06, -22.00, -52.75, 230, 241, 277, 43
4831, 18:4:21, 7, 42.459389, -103.820140, 56363.84, 9721.00, 5.88, -22.00, -52.81, 245, 255, 257, 44
4848, 18:4:38, 8, 42.459465, -103.816860, 56583.99, 9624.75, 5.75, -22.00, -52.69, 254, 257, 235, 41
4865, 18:4:55, 8, 42.459450, -103.813870, 56779.20, 9522.00, 5.63, -22.00, -52.44, 241, 272, 274, 41
4882, 18:5:12, 8, 42.459087, -103.811420, 56982.94, 9435.00, 5.56, -22.00, -52.44, 242, 267, 247, 38
4899, 18:5:29, 8, 42.458790, -103.809160, 57168.31, 9351.25, 5.38, -22.00, -52.31, 234, 263, 256, 42
4916, 18:5:46, 8, 42.458530, -103.807430, 57352.36, 9265.75, 5.31, -22.50, -52.19, 255, 275, 256, 54
4933, 18:6:3, 8, 42.458305, -103.805660, 57524.93, 9183.75, 5.19, -22.50, -51.88, 257, 259, 271, 37
4950, 18:6:20, 8, 42.458118, -103.804210, 57721.79, 9096.75, 5.06, -22.50, -51.50, 265, 272, 301, 52
4967, 18:6:37, 8, 42.458336, -103.802560, 57943.24, 9003.00, 4.94, -22.50, -51.13, 241, 237, 250, 35
4984, 18:6:54, 9, 42.458858, -103.800940, 58110.57, 8913.50, 4.81, -22.50, -50.81, 256, 238, 253, 52
5001, 18:7:11, 9, 42.459667, -103.799190, 58294.95, 8834.50, 4.69, -22.50, -50.50, 233, 270, 259, 47
5017, 18:7:28, 9, 42.460121, -103.797410, 58497.38, 8742.50, 4.56, -22.50, -50.06, 254, 249, 224, 43
5034, 18:7:45, 7, 42.460686, -103.796200, 58700.46, 8668.00, 4.44, -22.50, -49.69, 258, 243, 258, 48
5051, 18:8:2, 9, 42.461639, -103.795140, 58952.10, 8598.00, 4.38, -23.00, -49.50, 252, 283, 245, 48
5068, 18:8:19, 9, 42.462791, -103.793960, 59146.98, 8523.50, 4.25, -23.00, -49.19, 247, 239, 260, 44
5085, 18:8:36, 9, 42.463848, -103.792980, 59325.79, 8436.50, 4.13, -23.00, -48.75, 285, 276, 282, 40
5103, 18:8:53, 9, 42.464787, -103.792020, 59515.09, 8349.25, 4.00, -23.00, -48.63, 247, 234, 263, 38
5119, 18:9:10, 9, 42.465633, -103.791090, 59693.90, 8277.00, 3.88, -23.00, -48.63, 269, 297, 253, 47
5136, 18:9:27, 9, 42.466412, -103.790310, 59880.25, 8210.50, 3.81, -23.00, -48.69, 268, 270, 287, 46
5153, 18:9:44, 9, 42.467030, -103.789470, 60071.52, 8138.25, 3.69, -23.00, -48.44, 266, 284, 280, 48
5170, 18:10:1, 9, 42.467674, -103.788460, 60270.34, 8058.00, 3.50, -23.00, -48.44, 261, 274, 256, 40
5187, 18:10:18, 9, 42.468105, -103.787280, 60470.48, 7996.25, 3.44, -23.00, -48.50, 244, 248, 248, 37
5204, 18:10:35, 9, 42.468533, -103.785950, 60675.20, 7922.00, 3.31, -23.00, -48.56, 246, 254, 271, 46
5221, 18:10:52, 8, 42.468983, -103.784460, 60875.98, 7835.50, 3.19, -23.00, -48.75, 265, 262, 278, 42
5238, 18:11:9, 9, 42.469471, -103.783180, 61076.77, 7755.50, 3.06, -23.00, -48.88, 252, 270, 278, 41
5255, 18:11:26, 9, 42.469612, -103.782150, 61292.65, 7690.00, 3.00, -23.00, -48.63, 273, 274, 305, 47
5272, 18:11:43, 8, 42.469776, -103.780830, 61500.00, 7628.25, 2.88, -23.00, -48.44, 265, 256, 253, 49
5289, 18:12:0, 9, 42.469547, -103.779210, 61707.35, 7561.25, 2.75, -23.00, -48.06, 284, 309, 280, 42
5306, 18:12:17, 9, 42.469398, -103.777710, 61910.43, 7491.50, 2.63, -23.00, -48.19, 254, 263, 264, 44
5323, 18:12:34, 9, 42.469128, -103.775790, 62132.22, 7412.25, 2.56, -23.00, -48.44, 255, 239, 273, 38
5340, 18:12:51, 9, 42.468510, -103.773770, 62341.54, 7346.25, 2.44, -23.00, -48.38, 253, 271, 259, 49
5357, 18:13:8, 9, 42.467884, -103.771650, 62559.71, 7280.75, 2.31, -23.00, -48.50, 274, 261, 272, 41
5374, 18:13:25, 9, 42.467247, -103.769640, 62758.53, 7211.00, 2.19, -23.00, -48.44, 297, 260, 247, 40
5391, 18:13:42, 9, 42.466637, -103.768340, 62921.91, 7145.25, 2.06, -23.00, -48.00, 275, 275, 259, 41
5408, 18:13:59, 9, 42.466084, -103.767510, 63105.64, 7059.75, 2.00, -23.00, -47.44, 266, 267, 258, 45
5425, 18:14:16, 9, 42.465485, -103.766970, 63289.70, 6979.50, 1.88, -23.00, -46.75, 259, 280, 244, 45
5442, 18:14:33, 9, 42.464951, -103.766580, 63459.98, 6912.25, 1.75, -23.00, -46.31, 242, 263, 253, 36
5459, 18:14:50, 9, 42.464260, -103.766470, 63659.12, 6853.00, 1.69, -23.00, -45.69, 263, 305, 280, 42
5476, 18:15:7, 9, 42.463333, -103.766460, 63823.82, 6795.00, 1.56, -23.00, -45.31, 288, 294, 268, 43
5493, 18:15:24, 9, 42.462471, -103.766560, 64014.43, 6738.25, 1.50, -23.00, -44.88, 260, 246, 266, 33
5510, 18:15:41, 9, 42.461727, -103.766780, 64219.82, 6682.25, 1.38, -23.00, -44.63, 267, 236, 277, 39
5527, 18:15:58, 8, 42.461514, -103.767030, 64440.29, 6615.25, 1.25, -22.50, -44.38, 236, 243, 248, 45
5544, 18:16:15, 9, 42.461308, -103.767120, 64608.93, 6558.25, 1.19, -22.50, -44.25, 279, 276, 243, 42
5561, 18:16:32, 9, 42.461472, -103.767430, 64802.16, 6499.50, 1.06, -22.50, -44.06, 247, 264, 268, 46
5578, 18:16:49, 9, 42.461781, -103.767760, 65018.70, 6445.50, 0.94, -22.50, -43.88, 253, 280, 246, 46
5595, 18:17:6, 9, 42.462116, -103.767810, 65202.75, 6393.50, 0.88, -22.50, -43.69, 265, 276, 279, 52
5612, 18:17:23, 9, 42.462234, -103.767770, 65382.55, 6331.50, 0.75, -22.50, -43.31, 254, 286, 281, 40
5629, 18:17:40, 9, 42.462170, -103.767830, 65544.62, 6259.50, 0.69, -22.50, -42.88, 271, 266, 268, 42
5646, 18:17:57, 9, 42.461975, -103.768010, 65708.34, 6198.00, 0.56, -22.50, -42.63, 268, 301, 280, 45
5663, 18:18:14, 9, 42.461620, -103.768110, 65939.30, 6145.25, 0.44, -22.50, -42.50, 256, 279, 246, 41
5680, 18:18:31, 9, 42.461010, -103.768330, 66156.49, 6099.00, 0.38, -22.50, -42.31, 269, 254, 238, 44
5697, 18:18:48, 9, 42.460655, -103.768620, 66357.61, 6051.00, 0.25, -22.50, -41.88, 267, 261, 262, 49
5714, 18:19:5, 9, 42.460480, -103.768940, 66560.70, 6001.00, 0.19, -22.00, -41.50, 281, 263, 266, 49
5731, 18:19:22, 9, 42.460381, -103.769320, 66765.09, 5938.75, 0.06, -22.00, -41.31, 266, 270, 265, 43
5748, 18:19:39, 9, 42.460491, -103.769940, 66984.58, 5886.50, 0.00, -22.00, -41.31, 269, 305, 278, 56
5765, 18:19:56, 9, 42.460865, -103.770870, 67212.60, 5841.25, -0.13, -22.00, -41.25, 249, 266, 275, 44
5782, 18:20:13, 9, 42.461487, -103.772000, 67427.82, 5794.75, -0.19, -22.00, -41.25, 277, 283, 268, 42
5799, 18:20:30, 9, 42.462223, -103.773230, 67645.02, 5742.00, -0.31, -22.00, -41.06, 266, 280, 273, 48
5816, 18:20:47, 9, 42.462799, -103.774170, 67863.84, 5685.75, -0.38, -21.50, -41.13, 265, 264, 247, 47
5833, 18:21:4, 9, 42.463482, -103.774840, 68074.15, 5620.75, -0.50, -21.50, -41.13, 260, 265, 292, 47
5850, 18:21:21, 9, 42.464207, -103.775350, 68292.65, 5569.00, -0.63, -21.50, -41.06, 258, 275, 265, 44
5867, 18:21:38, 9, 42.464985, -103.775680, 68505.91, 5521.25, -0.69, -21.50, -41.25, 278, 264, 274, 44
5884, 18:21:55, 9, 42.465706, -103.775720, 68725.72, 5473.25, -0.75, -21.50, -41.50, 258, 274, 262, 36
5901, 18:22:12, 9, 42.466385, -103.775910, 68943.90, 5427.00, -0.88, -21.50, -41.56, 281, 274, 262, 48
5918, 18:22:29, 9, 42.467205, -103.775770, 69182.74, 5376.75, -0.94, -21.50, -41.50, 243, 278, 265, 48
5935, 18:22:46, 9, 42.468399, -103.774880, 69415.02, 5322.75, -1.06, -21.50, -41.38, 274, 273, 294, 48
5952, 18:23:3, 9, 42.469250, -103.774250, 69619.09, 5265.75, -1.13, -21.00, -41.19, 285, 281, 247, 37
5969, 18:23:20, 9, 42.469761, -103.774100, 69831.03, 5213.50, -1.19, -21.00, -40.88, 282, 282, 247, 46
5986, 18:23:37, 9, 42.470364, -103.774100, 70026.91, 5154.00, -1.31, -21.00, -40.75, 255, 274, 278, 50
6003, 18:23:54, 9, 42.470848, -103.774140, 70231.63, 5102.00, -1.38, -21.00, -40.63, 259, 281, 276, 44
6020, 18:24:11, 9, 42.471195, -103.774320, 70433.40, 5055.50, -1.44, -21.00, -40.31, 286, 250, 245, 43
6037, 18:24:28, 9, 42.471336, -103.774580, 70604.98, 5005.75, -1.56, -21.00, -40.25, 257, 243, 232, 43
6054, 18:24:45, 9, 42.471104, -103.775090, 70850.06, 4960.25, -1.63, -21.00, -40.13, 263, 285, 277, 48
6071, 18:25:2, 9, 42.470531, -103.775680, 71087.27, 4917.25, -1.69, -21.00, -40.19, 245, 254, 245, 44
6088, 18:25:19, 9, 42.469814, -103.776410, 71302.82, 4871.75, -1.75, -20.50, -40.19, 262, 262, 276, 42
6105, 18:25:36, 9, 42.469238, -103.777080, 71511.48, 4827.00, -1.88, -20.50, -40.06, 283, 268, 267, 46
6122, 18:25:53, 9, 42.469055, -103.777050, 71703.41, 4784.00, -1.94, -20.50, -39.81, 280, 263, 258, 48
6139, 18:26:10, 9, 42.469093, -103.776820, 71889.44, 4739.00, -2.00, -20.50, -39.56, 273, 235, 252, 33
6156, 18:26:27, 9, 42.469273, -103.776070, 72113.84, 4685.25, -2.06, -20.50, -39.06, 244, 246, 284, 46
6173, 18:26:44, 9, 42.469406, -103.774730, 72331.70, 4637.00, -2.19, -20.50, -38.88, 276, 259, 264, 41
6190, 18:27:1, 9, 42.469532, -103.772810, 72536.74, 4590.25, -2.25, -20.50, -38.56, 254, 290, 286, 50
6207, 18:27:18, 9, 42.469387, -103.770810, 72735.23, 4547.00, -2.31, -20.50, -37.94, 272, 270, 252, 42
6224, 18:27:35, 9, 42.469013, -103.769390, 72935.37, 4507.25, -2.38, -20.50, -37.50, 269, 267, 264, 50
6241, 18:27:52, 9, 42.468266, -103.767900, 73121.72, 4470.75, -2.50, -20.00, -37.25, 296, 251, 260, 43
6258, 18:28:9, 9, 42.466999, -103.766490, 73301.18, 4431.00, -2.56, -20.00, -36.88, 239, 244, 261, 35
6275, 18:28:26, 9, 42.465305, -103.765360, 73474.08, 4393.50, -2.63, -20.00, -36.56, 256, 252, 255, 43
6292, 18:28:43, 9, 42.463619, -103.764880, 73644.69, 4355.75, -2.69, -20.00, -36.31, 288, 264, 288, 50
6309, 18:29:0, 9, 42.462315, -103.764920, 73807.09, 4307.75, -2.75, -20.00, -35.56, 254, 243, 238, 53
6326, 18:29:17, 9, 42.461433, -103.765460, 73974.41, 4266.25, -2.81, -20.00, -35.06, 253, 255, 268, 36
6343, 18:29:34, 9, 42.460918, -103.766350, 74172.90, 4228.75, -2.88, -20.00, -34.50, 285, 269, 282, 35
6360, 18:29:51, 9, 42.460655, -103.767680, 74351.70, 4193.50, -2.94, -19.50, -34.19, 269, 299, 274, 49
6377, 18:30:8, 9, 42.460720, -103.769240, 74524.94, 4155.00, -3.06, -19.50, -34.13, 246, 257, 261, 37
6394, 18:30:25, 9, 42.461002, -103.770680, 74708.66, 4117.00, -3.13, -19.50, -33.81, 268, 246, 260, 36
6411, 18:30:42, 9, 42.461212, -103.771710, 74890.75, 4080.75, -3.13, -19.50, -33.50, 253, 244, 268, 46
6428, 18:30:59, 9, 42.461548, -103.772440, 75096.45, 4042.75, -3.25, -19.50, -33.19, 266, 273, 288, 53
6445, 18:31:16, 9, 42.461617, -103.773060, 75305.45, 4006.25, -3.31, -19.00, -32.88, 201, 249, 260, 42
6462, 18:31:33, 9, 42.461445, -103.773280, 75519.69, 3964.75, -3.38, -19.00, -32.75, 241, 248, 268, 34
6479, 18:31:50, 9, 42.461296, -103.773140, 75740.81, 3926.50, -3.44, -19.00, -32.44, 231, 259, 237, 43
6496, 18:32:7, 9, 42.461128, -103.773380, 75911.42, 3893.75, -3.50, -19.00, -32.13, 252, 257, 245, 41
6513, 18:32:24, 9, 42.460770, -103.774330, 76182.09, 3864.00, -3.56, -18.50, -32.00, 285, 273, 258, 47
6530, 18:32:41, 9, 42.460358, -103.775420, 76399.60, 3829.00, -3.63, -18.50, -31.56, 261, 241, 240, 53
6547, 18:32:58, 9, 42.459942, -103.776460, 76629.27, 3795.25, -3.69, -18.50, -31.44, 242, 252, 277, 49
6564, 18:33:15, 9, 42.459728, -103.777640, 76820.21, 3765.25, -3.75, -18.50, -31.19, 233, 238, 282, 46
6581, 18:33:32, 9, 42.459728, -103.779060, 77027.89, 3734.25, -3.81, -18.00, -31.06, 262, 277, 269, 37
6598, 18:33:49, 9, 42.459995, -103.780400, 77243.11, 3702.75, -3.88, -18.00, -30.63, 255, 249, 260, 44
6615, 18:34:6, 9, 42.460487, -103.781810, 77456.37, 3668.00, -3.88, -18.00, -30.50, 231, 272, 261, 49
6632, 18:34:23, 9, 42.460865, -103.782850, 77670.60, 3633.75, -3.94, -18.00, -30.38, 233, 251, 269, 44
6649, 18:34:40, 8, 42.460800, -103.783680, 77872.05, 3599.25, -4.00, -17.50, -30.13, 259, 252, 275, 49
6666, 18:34:57, 9, 42.460678, -103.784440, 78070.54, 3564.00, -4.06, -17.50, -30.00, 259, 248, 264, 45
6683, 18:35:14, 9, 42.460300, -103.785390, 78260.83, 3533.50, -4.13, -17.50, -29.75, 250, 273, 263, 46
6700, 18:35:31, 9, 42.460117, -103.786490, 78470.80, 3504.75, -4.19, -17.50, -29.50, 237, 266, 249, 42
6717, 18:35:48, 9, 42.460442, -103.787770, 78666.01, 3476.50, -4.25, -17.00, -29.38, 254, 244, 260, 33
6734, 18:36:5, 9, 42.460865, -103.789330, 78865.81, 3446.25, -4.31, -17.00, -29.00, 236, 260, 266, 39
6751, 18:36:22, 9, 42.461361, -103.791020, 79072.18, 3419.50, -4.31, -17.00, -28.75, 262, 246, 265, 42
6768, 18:36:39, 9, 42.462006, -103.792560, 79278.87, 3389.75, -4.38, -17.00, -28.69, 243, 270, 277, 37
6785, 18:36:56, 9, 42.462708, -103.794100, 79479.01, 3356.25, -4.44, -16.50, -28.38, 261, 233, 250, 34
6802, 18:37:13, 9, 42.463345, -103.795330, 79695.21, 3320.25, -4.44, -16.50, -28.44, 243, 257, 261, 49
6819, 18:37:30, 9, 42.463882, -103.796480, 79895.67, 3285.00, -4.50, -16.50, -28.31, 232, 263, 259, 41
6836, 18:37:47, 9, 42.464314, -103.797950, 80109.91, 3254.75, -4.56, -16.50, -28.38, 230, 276, 222, 41
6853, 18:38:4, 9, 42.464710, -103.799490, 80310.04, 3226.50, -4.63, -16.00, -28.31, 264, 255, 223, 46
6870, 18:38:21, 8, 42.465202, -103.801060, 80501.97, 3197.00, -4.63, -16.00, -28.13, 227, 265, 262, 43
6887, 18:38:38, 9, 42.465775, -103.802610, 80696.52, 3168.25, -4.69, -16.00, -28.13, 248, 265, 226, 32
6904, 18:38:55, 9, 42.466320, -103.803900, 80880.25, 3138.25, -4.75, -16.00, -27.94, 228, 239, 235, 39
6921, 18:39:12, 9, 42.466869, -103.804790, 81067.91, 3109.25, -4.75, -15.50, -27.81, 222, 268, 265, 51
6938, 18:39:29, 9, 42.467098, -103.805670, 81290.02, 3081.25, -4.81, -15.50, -27.56, 249, 241, 238, 35
6955, 18:39:46, 9, 42.467216, -103.806540, 81497.05, 3056.75, -4.88, -15.50, -27.44, 243, 258, 296, 45
6972, 18:40:3, 9, 42.467060, -103.807190, 81712.60, 3032.25, -4.88, -15.50, -27.19, 241, 245, 241, 36
6989, 18:40:20, 9, 42.466621, -103.807530, 81923.23, 3007.00, -4.94, -15.00, -27.06, 254, 247, 258, 40
7006, 18:40:37, 9, 42.465870, -103.807630, 82123.36, 2979.75, -5.00, -15.00, -26.63, 205, 240, 253, 33
7023, 18:40:54, 9, 42.465218, -103.808000, 82313.98, 2956.25, -5.00, -15.00, -26.56, 237, 255, 221, 45
7040, 18:41:11, 9, 42.464821, -103.809030, 82526.58, 2932.00, -5.06, -15.00, -25.75, 242, 236, 266, 43
7057, 18:41:28, 9, 42.464733, -103.809780, 82745.41, 2908.75, -5.06, -14.50, -25.63, 231, 257, 249, 37
7074, 18:41:45, 9, 42.464554, -103.810420, 82966.21, 2881.75, -5.13, -14.50, -25.50, 226, 236, 265, 37
7091, 18:42:2, 9, 42.464390, -103.811150, 83187.66, 2858.00, -5.13, -14.50, -25.06, 242, 241, 250, 43
7108, 18:42:19, 9, 42.464275, -103.811870, 83384.52, 2831.00, -5.19, -14.50, -24.56, 257, 249, 249, 37
7125, 18:42:36, 9, 42.464046, -103.812640, 83583.34, 2804.50, -5.19, -14.00, -24.19, 216, 227, 248, 34
7142, 18:42:53, 9, 42.464016, -103.813440, 83782.81, 2783.00, -5.25, -14.00, -23.75, 217, 245, 221, 34
7159, 18:43:10, 9, 42.464169, -103.814470, 83996.72, 2758.75, -5.25, -14.00, -23.44, 223, 249, 238, 34
7176, 18:43:27, 9, 42.464638, -103.815600, 84206.04, 2733.75, -5.31, -14.00, -22.63, 229, 235, 235, 36
7193, 18:43:44, 9, 42.465359, -103.816680, 84399.61, 2705.25, -5.31, -13.50, -22.56, 257, 217, 224, 34
7210, 18:44:1, 9, 42.466087, -103.817390, 84597.11, 2676.00, -5.31, -13.50, -22.25, 256, 240, 272, 41
7227, 18:44:18, 9, 42.466530, -103.818120, 84792.98, 2647.00, -5.38, -13.50, -22.06, 231, 246, 261, 38
7244, 18:44:35, 8, 42.466724, -103.818790, 84983.27, 2626.00, -5.38, -13.50, -21.75, 234, 229, 225, 39
7261, 18:44:52, 9, 42.466530, -103.819530, 85186.02, 2602.75, -5.44, -13.00, -21.50, 214, 205, 198, 26
7278, 18:45:9, 9, 42.466122, -103.820560, 85371.06, 2584.25, -5.44, -13.00, -21.13, 231, 245, 260, 48
7295, 18:45:26, 9, 42.465691, -103.821370, 85549.54, 2560.50, -5.50, -13.00, -20.69, 243, 251, 219, 32
7312, 18:45:43, 9, 42.465099, -103.822600, 85726.71, 2537.00, -5.50, -12.50, -20.56, 246, 230, 246, 46
7329, 18:46:0, 8, 42.464359, -103.824130, 85906.50, 2515.50, -5.50, -12.50, -20.38, 232, 233, 245, 43
7346, 18:46:17, 9, 42.463497, -103.825830, 86089.90, 2497.75, -5.56, -12.50, -20.00, 227, 236, 258, 37
7363, 18:46:34, 9, 42.462456, -103.827680, 86286.42, 2481.00, -5.56, -12.00, -19.75, 234, 208, 234, 30
7380, 18:46:51, 9, 42.461422, -103.829770, 86481.96, 2463.25, -5.56, -12.00, -19.44, 243, 255, 225, 48
7397, 18:47:8, 9, 42.460476, -103.831860, 86702.10, 2442.00, -5.63, -12.00, -18.88, 233, 244, 236, 37
7414, 18:47:25, 9, 42.459637, -103.834020, 86924.21, 2421.50, -5.56, -11.50, -18.56, 253, 259, 257, 40
